symbol,option_date,roles,strategies,signal_sessions,cached_canonical_rows,complete_required_chain_cached,gap_reason
MP,2024-08-14,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-14,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-15,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-15,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-16,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-16,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-27,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-27,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-28,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-28,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-29,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-08-29,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-19,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-19,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-20,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-20,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-23,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-23,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-25,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-25,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-26,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-26,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-27,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-27,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-30,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-09-30,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-01,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-01,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-02,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-02,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-07,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-07,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-08,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-08,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-09,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-09,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-10,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-10,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-11,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-11,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-14,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-14,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-15,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-15,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-16,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-16,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-17,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-10-17,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-05,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-05,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-06,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-06,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-09,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-09,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-27,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-27,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-30,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-30,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-31,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2024-12-31,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-07,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-07,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-08,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-08,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-10,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-10,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-22,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-22,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-23,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-23,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-24,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-24,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-29,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-29,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-30,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-30,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-31,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-01-31,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-02-12,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-02-12,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-02-13,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-02-13,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-02-14,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MP,2025-02-14,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MP,2025-02-18,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-02-18,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-02-19,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-02-19,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-05,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-05,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-06,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-06,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-07,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-07,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-13,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-13,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-14,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-14,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-17,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-03-17,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-04-10,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-04-10,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-04-11,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-04-11,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-04-14,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-04-14,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-12,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-12,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-13,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-13,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-14,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-14,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-27,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-27,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-28,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-28,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-29,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-05-29,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-06-02,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-06-02,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-06-03,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-06-03,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-06-04,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-06-04,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-08,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-08,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-09,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-09,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-10,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-10,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-25,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-25,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-28,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-28,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-29,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-29,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-30,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-30,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-31,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-07-31,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MP,2025-08-01,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MP,2025-08-01,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-01-25,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-01-25,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-01-26,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-01-26,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-01-29,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-01-29,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-13,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-13,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-14,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-14,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-15,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-15,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-26,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-26,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-27,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-27,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-28,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-28,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-29,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-02-29,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-01,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-01,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-04,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-04,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-11,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-11,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-12,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-12,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-13,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-13,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-14,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-14,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-15,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-15,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-18,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-18,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-19,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-19,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-20,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-20,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-21,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-21,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-22,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-22,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-25,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-25,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-26,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-03-26,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-01,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-01,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-02,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-02,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-03,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-03,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-17,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-17,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-18,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-18,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-19,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-04-19,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-07,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-07,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-08,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-08,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-09,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-09,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-17,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-17,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-20,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-20,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-21,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-21,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-22,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-22,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-23,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-23,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-24,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-24,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-28,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-28,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-29,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-29,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-30,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-30,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-31,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-05-31,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-06-03,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-06-03,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-07-15,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-07-15,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-07-16,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-07-16,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-07-17,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-07-17,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-02,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-02,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-05,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-05,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-06,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-06,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-09,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-09,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-12,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-12,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-13,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-13,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-15,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-15,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-16,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-16,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-19,contract_preselection;entry_quote;exit_quote,S1,3,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-19,contract_preselection;entry_quote;exit_quote,S3,3,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-20,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-20,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-21,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-21,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-23,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-23,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-26,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-26,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-27,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-27,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-28,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-28,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-29,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-08-29,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-05,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-05,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-06,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-06,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-09,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-09,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-19,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-19,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-20,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-20,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-23,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-23,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-27,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-27,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-30,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-09-30,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-01,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-01,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-02,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-02,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-09,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-09,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-10,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-10,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-11,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-11,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-14,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-14,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-16,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-16,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-17,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-17,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-18,contract_preselection;entry_quote;exit_quote,S1,3,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-18,contract_preselection;entry_quote;exit_quote,S3,3,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-21,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-21,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-22,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-22,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-23,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-23,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-24,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-10-24,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-12,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-12,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-13,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-13,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-14,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-14,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-19,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-19,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-20,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-20,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-21,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-21,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-29,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-11-29,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
MRNA,2024-12-02,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-12-02,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
MRNA,2024-12-03,contract_preselection;entry_quote;exit_quote,S1,3,0,False,exact_symbol_date_chain_absent
MRNA,2024-12-03,contract_preselection;entry_quote;exit_quote,S3,3,0,False,exact_symbol_date_chain_absent
MRNA,2024-12-04,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
