semantic_motif_id,motif_type,primitive_loop_id,repeat_depth,component_primitive_ids,full_path,closed_path,allowed_orientations,transition_length,legacy_cycle_ids,nested_completion_policy,primary_class_eligible,metadata_use,run_id,git_sha,contract_hash,data_snapshot_hash,dictionary_version,dictionary_hash,state_model_version,research_only,execution_enabled,order_placement,broker_connected,economic_outcomes_used,payoff_selection_used,production_runtime_modified,strategy_promotion,decision_id,symbol,session,decision_timestamp,event_timestamp,semantic_loop_id,source_artifact,source_hash
loop_c_b7eb2bd1dab8,composite,loop_p_1-4-1,1,"['loop_p_2-4-2', 'loop_p_1-4-1']","[1, 4, 2, 4, 1]","[1, 4, 2, 4, 1]","[[1, 4, 2, 4, 1]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_bb70ed498f01,composite,loop_p_1-3-2-1,1,"['loop_p_1-2-1', 'loop_p_1-3-2-1']","[3, 2, 1, 2, 1, 3]","[3, 2, 1, 2, 1, 3]","[[3, 2, 1, 2, 1, 3]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_bf2a8a917562,composite,loop_p_1-3-1,1,"['loop_p_3-4-3', 'loop_p_1-3-1']","[1, 3, 4, 3, 1]","[1, 3, 4, 3, 1]","[[1, 3, 4, 3, 1]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_c0d175c68201,composite,loop_p_1-3-1,1,"['loop_p_0-3-0', 'loop_p_0-3-0', 'loop_p_1-3-1']","[1, 3, 0, 3, 0, 3, 1]","[1, 3, 0, 3, 0, 3, 1]","[[1, 3, 0, 3, 0, 3, 1]]",6,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_c644a91f08b1,composite,loop_p_2-3-2,1,"['loop_p_1-3-1', 'loop_p_2-3-2']","[2, 3, 1, 3, 2]","[2, 3, 1, 3, 2]","[[2, 3, 1, 3, 2]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_c65e78271146,composite,loop_p_2-3-2,1,"['loop_p_3-4-3', 'loop_p_2-3-2']","[2, 3, 4, 3, 2]","[2, 3, 4, 3, 2]","[[2, 3, 4, 3, 2]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_cf9f38776716,composite,loop_p_0-1-0,1,"['loop_p_0-3-0', 'loop_p_0-1-0']","[1, 0, 3, 0, 1]","[1, 0, 3, 0, 1]","[[1, 0, 3, 0, 1]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_cfdb27a87033,composite,loop_p_0-3-1-0,1,"['loop_p_1-3-1', 'loop_p_0-3-1-0']","[0, 3, 1, 3, 1, 0]","[0, 3, 1, 3, 1, 0]","[[0, 3, 1, 3, 1, 0]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_d3ea2594e6ee,composite,loop_p_1-3-1,1,"['loop_p_1-4-1', 'loop_p_1-3-1']","[3, 1, 4, 1, 3]","[3, 1, 4, 1, 3]","[[3, 1, 4, 1, 3]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_d5bb49d8d416,composite,loop_p_0-1-3-0,1,"['loop_p_0-1-0', 'loop_p_0-1-3-0']","[3, 0, 1, 0, 1, 3]","[3, 0, 1, 0, 1, 3]","[[3, 0, 1, 0, 1, 3]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_d73388f89b2c,composite,loop_p_0-1-3-0,1,"['loop_p_0-3-0', 'loop_p_0-1-3-0']","[1, 3, 0, 3, 0, 1]","[1, 3, 0, 3, 0, 1]","[[1, 3, 0, 3, 0, 1]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_db45ed84f9a2,composite,loop_p_1-4-1,1,"['loop_p_1-2-1', 'loop_p_1-4-1']","[4, 1, 2, 1, 4]","[4, 1, 2, 1, 4]","[[4, 1, 2, 1, 4]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_df457303fb6c,composite,loop_p_2-3-4-2,1,"['loop_p_1-2-1', 'loop_p_2-3-4-2']","[4, 2, 1, 2, 3, 4]","[4, 2, 1, 2, 3, 4]","[[4, 2, 1, 2, 3, 4]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_e2c0f86d37c0,composite,loop_p_1-2-3-1,1,"['loop_p_2-4-2', 'loop_p_1-2-3-1']","[1, 2, 4, 2, 3, 1]","[1, 2, 4, 2, 3, 1]","[[1, 2, 4, 2, 3, 1]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_e304766500d7,composite,loop_p_1-2-1,1,"['loop_p_0-1-0', 'loop_p_1-2-1']","[2, 1, 0, 1, 2]","[2, 1, 0, 1, 2]","[[2, 1, 0, 1, 2]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_e9a76e1106c6,composite,loop_p_5-6-5,1,"['loop_p_6-7-6', 'loop_p_5-6-5']","[5, 6, 7, 6, 5]","[5, 6, 7, 6, 5]","[[5, 6, 7, 6, 5]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_ea68538901c3,composite,loop_p_0-1-0,1,"['loop_p_1-2-1', 'loop_p_0-1-0']","[0, 1, 2, 1, 0]","[0, 1, 2, 1, 0]","[[0, 1, 2, 1, 0]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_ec103075f9ce,composite,loop_p_1-2-3-1,1,"['loop_p_3-6-3', 'loop_p_1-2-3-1']","[2, 3, 6, 3, 1, 2]","[2, 3, 6, 3, 1, 2]","[[2, 3, 6, 3, 1, 2]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_ed41e9d86cc6,composite,loop_p_1-2-3-1,1,"['loop_p_0-3-0', 'loop_p_1-2-3-1']","[1, 2, 3, 0, 3, 1]","[1, 2, 3, 0, 3, 1]","[[1, 2, 3, 0, 3, 1]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_ee7a328638aa,composite,loop_p_0-3-1-0,1,"['loop_p_0-1-0', 'loop_p_0-3-1-0']","[3, 1, 0, 1, 0, 3]","[3, 1, 0, 1, 0, 3]","[[3, 1, 0, 1, 0, 3]]",5,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_f042578d01f2,composite,loop_p_4-6-4,1,"['loop_p_3-6-3', 'loop_p_4-6-4']","[4, 6, 3, 6, 4]","[4, 6, 3, 6, 4]","[[4, 6, 3, 6, 4]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_f1a5f44e356e,composite,loop_p_3-4-3,1,"['loop_p_3-6-3', 'loop_p_3-4-3']","[4, 3, 6, 3, 4]","[4, 3, 6, 3, 4]","[[4, 3, 6, 3, 4]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_f774812e09f9,composite,loop_p_5-7-5,1,"['loop_p_5-6-5', 'loop_p_5-7-5']","[7, 5, 6, 5, 7]","[7, 5, 6, 5, 7]","[[7, 5, 6, 5, 7]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_c_f88106a349aa,composite,loop_p_1-4-1,1,"['loop_p_3-4-3', 'loop_p_1-4-1']","[1, 4, 3, 4, 1]","[1, 4, 3, 4, 1]","[[1, 4, 3, 4, 1]]",4,[],never_replaces_earlier_primitive_primary,False,nested_composite_sequence,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r10_5-6-5,repeat,loop_p_5-6-5,10,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",20,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r11_5-6-5,repeat,loop_p_5-6-5,11,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",22,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r12_5-6-5,repeat,loop_p_5-6-5,12,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",24,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r13_5-6-5,repeat,loop_p_5-6-5,13,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",26,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
